evidence_id,family,indicator,type,first_seen,provenance,confidence,independently_verified,source_url,retrieval_date_utc,notes,status_label
NRB-IND-0012,NodeRabbit,plugplay.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0013,NodeRabbit,rgbteller.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0014,NodeRabbit,wslwebui.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0015,NodeRabbit,visitfinancedentists.com,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0016,NodeRabbit,kyrasey-f8hfexa5cqamh7fk.westeurope-01.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0017,NodeRabbit,healthcomfsdpower.com,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0018,NodeRabbit,naturalapplication.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0019,NodeRabbit,retaildemo.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0020,NodeRabbit,tubitak.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0021,NodeRabbit,crossdwm.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0022,NodeRabbit,wdisystem.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0023,NodeRabbit,wslmenus.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0024,NodeRabbit,dnshnsdev.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0025,NodeRabbit,hpjumpsrv.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0026,NodeRabbit,storview.azurewebsites.net,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0027,NodeRabbit,msmanagementgrp.com,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0028,NodeRabbit,msmanagementgrpmedia.com,domain,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T18:07:48Z,Azure/Cloudflare-backed C2 context. Shared cloud IP != actor-owned. agent:servers makes lists perishable. NOT OBSERVED by ETW. Alias NOD-EV in seed pass.,CAMPAIGN_ASSOCIATED
NRB-IND-0029,NodeRabbit,healthful-hub.com,domain,2026-07-03,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Kaspersky pattern-based additional Mirage Kitten asset (NameCheap). Not sample-bound to NodeRabbit implant. NOT OBSERVED ownership.,ASSOCIATION_ONLY
NRB-IND-0030,NodeRabbit,neumedicahealthcare.com,domain,2026-07-03,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Pattern-based additional asset. ASSOCIATION_ONLY until sample linkage.,ASSOCIATION_ONLY
NRB-IND-0031,NodeRabbit,optimumhealthcredit.com,domain,2026-07-03,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Pattern-based additional asset.,ASSOCIATION_ONLY
NRB-IND-0032,NodeRabbit,healthfullyrecipes.com,domain,2026-06-30,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Pattern-based additional asset.,ASSOCIATION_ONLY
NRB-IND-0033,NodeRabbit,refreshhealthandwellness.com,domain,2026-06-09,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Pattern-based additional asset.,ASSOCIATION_ONLY
NRB-IND-0034,NodeRabbit,healthvitalitycare.com,domain,2026-05-18,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Pattern-based additional asset.,ASSOCIATION_ONLY
NRB-IND-0035,NodeRabbit,aceofspadesmanagement.com,domain,2026-05-18,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Pattern-based additional asset.,ASSOCIATION_ONLY
NRB-IND-0036,NodeRabbit,glmediaagency.com,domain,2026-05-18,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Pattern-based additional asset.,ASSOCIATION_ONLY
NRB-IND-0037,NodeRabbit,digimediaskill.com,domain,2026-05-18,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Pattern-based additional asset.,ASSOCIATION_ONLY
NRB-IND-0038,NodeRabbit,healthyweightplan.com,domain,2026-05-18,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Pattern-based additional asset.,ASSOCIATION_ONLY
NRB-IND-0039,NodeRabbit,mens-health-online.com,domain,2026-05-15,PRIMARY-SOURCE,Moderate,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:05:00Z,Pattern-based additional asset.,ASSOCIATION_ONLY
NRB-IND-0040,NodeRabbit,123289b3680c1d693db0e3702137cc55862dbe8b9a34376bcdf08bd0514b98e7,sha256,unspecified,PRIMARY-SOURCE,Moderate,false,https://blog.polyswarm.io/the-job-offer-has-claws-mirage-kitten-deploys-noderabbit-and-pollcat,2026-09-19T19:05:00Z,PolySwarm-published NodeRabbit-associated sample. NOT confirmed MD5 map for Front-Technical-Challenge.zip.,RELATED_SAMPLE
NRB-IND-0041,NodeRabbit,307ce2448211a5f5d122643f2a739aff33ede72c1858518c8de098f3148bbd00,sha256,unspecified,PRIMARY-SOURCE,Moderate,false,https://blog.polyswarm.io/the-job-offer-has-claws-mirage-kitten-deploys-noderabbit-and-pollcat,2026-09-19T19:05:00Z,PolySwarm-published NodeRabbit-associated sample. NOT confirmed MD5 map for Front-Technical-Challenge.zip.,RELATED_SAMPLE
NRB-IND-0042,NodeRabbit,colorized_terminal@2.1.0,package_name,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:10:00Z,Locally bundled trojanized npm; registry GET 404 OBSERVED_PASSIVE (NRB-PO-0200). Not PollCat.,CAMPAIGN_ASSOCIATED
NRB-IND-0043,NodeRabbit,pretty-log@2.1.0,package_name,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:10:00Z,Alternate local launcher; public registry lacks 2.1.0 (NRB-PO-0201). Name collides with unrelated 0.1.0.,CAMPAIGN_ASSOCIATED
NRB-IND-0044,NodeRabbit,node_modules/.cache/.320697f1/index.js,file_path,unspecified,PRIMARY-SOURCE,High,false,https://securelist.com/mirage-kitten-new-backdoors-noderabbit-pollcat/121244/,2026-09-19T19:10:00Z,Implant launch path from colorized_terminal/pretty-log.,CAMPAIGN_ASSOCIATED
