evidence_id,family,indicator,type,first_seen,provenance,confidence,independently_verified,source_url,retrieval_date_utc,notes,status_label
MNF-IND-0020,MiniFast,licencesupporting.azurewebsites.net,domain,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,C2 / lure domain (Check Point IOC list) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
MNF-IND-0021,MiniFast,peerdistsvcmanagers.azurewebsites.net,domain,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,C2 / lure domain (Check Point IOC list) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
MNF-IND-0022,MiniFast,nanomatrix.azurewebsites.net,domain,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,C2 / lure domain (Check Point IOC list) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
MNF-IND-0023,MiniFast,PremierHealthAdvisory.com,domain,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,C2 / lure domain (Check Point IOC list) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
MNF-IND-0024,MiniFast,ramiltonsfinance.com,domain,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,C2 / lure domain (Check Point IOC list) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
MNF-IND-0025,MiniFast,getsqldeveloper.com,domain,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,C2 / lure domain (Check Point IOC list) NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
MNF-IND-0026,MiniFast,UpdateChecker.dll,filename,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,Final MiniFast backdoor payload filename NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
MNF-IND-0027,MiniFast,CheckForUpdates,string,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,MiniFast DLL export / entry NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
MNF-IND-0028,MiniFast,ZoomUpdateTaskUser,string,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,Hijacked Zoom scheduled-task persistence prefix NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
MNF-IND-0029,MiniFast,%LOCALAPPDATA%\Zoom\bin\update,path,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,Second-stage staging directory under Zoom path NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
MNF-IND-0030,MiniFast,Zoominstall64.zip,filename,2026-05,PRIMARY-SOURCE,High,false,https://research.checkpoint.com/2026/fast-and-furious-nimbus-manticore-operations-during-the-iranian-conflict/,2026-09-20T02:25:00Z,Trojanized Zoom installer archive lure NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
