evidence_id,family,indicator,type,first_seen,provenance,confidence,independently_verified,source_url,retrieval_date_utc,notes,status_label
RAP-IND-0017,Rapuncel,172.67.212.253,ipv4,unspecified,PRIMARY-SOURCE,Moderate,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,Cloudflare-fronted — do not promote as actor-owned | NOT OBSERVED by ETW — primary-source only.,HISTORICAL
RAP-IND-0018,Rapuncel,104.21.20.224,ipv4,unspecified,PRIMARY-SOURCE,Moderate,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,Cloudflare-fronted — do not promote as actor-owned | NOT OBSERVED by ETW — primary-source only.,HISTORICAL
RAP-IND-0019,Rapuncel,104.21.18.89,ipv4,unspecified,PRIMARY-SOURCE,Moderate,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,Cloudflare-fronted — do not promote as actor-owned | NOT OBSERVED by ETW — primary-source only.,HISTORICAL
RAP-IND-0020,Rapuncel,C:\Windows\System32\drivers\nvfsflt64.sys,path,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,Alinubx on-disk path | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0021,Rapuncel,NvFsFilter,service,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,NVIDIA-style service name | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0022,Rapuncel,\\.\Alinubx,device,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,driver device object | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0023,Rapuncel,1e6c1766ac78d7adfdae71d361cb132d972771897ae9065503b135cb812d7c35,sha256,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,istatlmenus.com/mandua.wonted JS body hash (2026-09-10) | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0024,Rapuncel,github.com/LastPass-Authenticator,repository,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,fraudulent org | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0025,Rapuncel,github.com/LastPass-S,repository,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,related fraudulent org | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0026,Rapuncel,lastpass-authenticator.github.io,url,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,fake landing | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0027,Rapuncel,edgarcostartqd.github.io,url,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,redirector | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0028,Rapuncel,dallikilic54.github.io,url,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,redirector | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0029,Rapuncel,browser_decryption.log,filename,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,host artifact from LastPass/Delphos | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0030,Rapuncel,sends.log,filename,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,host artifact from LastPass/Delphos | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0031,Rapuncel,massimolongqdoj.github.io,url,2026-08-19,OBSERVED_PASSIVE,High,true,https://urlscan.io/result/01a01b78-6612-77eb-89ff-405327ef33ec/,2026-09-19T19:10:00Z,GitHub Pages lure path /.github/DoNotSpy11 redirected to albinofennel.com (urlscan). Manifest RAP-PO-0021. Not actor attribution.,CAMPAIGN_ASSOCIATED
RAP-IND-0032,Rapuncel,github.com/massimolongqdoj,repository,2026-08-19,OBSERVED_PASSIVE,Moderate,true,https://urlscan.io/result/01a01b78-6612-77eb-89ff-405327ef33ec/,2026-09-19T19:10:00Z,Org/user inferred from Pages hostname only — verify before takedown. ASSOCIATION to Rapuncel via albinofennel redirect.,SUSPICIOUS
RAP-IND-0033,Rapuncel,https://albinofennel.com/o8ehlpnvdqan/passathook-cs2.github.io,url,2026-07-26,OBSERVED_PASSIVE,High,true,https://urlscan.io/result/019f9bc6-946f-701b-bffc-eded8020c489/,2026-09-19T19:10:00Z,urlscan-observed branded lure path on payload host. Corroborates LastPass passathook-cs2 mention.,CAMPAIGN_ASSOCIATED
RAP-IND-0034,Rapuncel,87e8d39db624f37d3e77aedf487a2dfd197f71a4730ea74f4e7a4341deaec2ff,sha256,unspecified,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/eSentire/iocs/main/Cruciferra/cruciferra-IoCs-08-12-2026.txt,2026-09-19T19:10:00Z,DCRCVDrv.sys Cruciferra BYOVD — lineage comparison only; NOT a Rapuncel campaign hash unless independently linked.,CAMPAIGN_ASSOCIATED
RAP-IND-0035,Rapuncel,0ae0a7f118b80e4655b8b86bb421c151a8f17930e76e714b2fa199409f3af9ce,sha256,unspecified,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/eSentire/iocs/main/Cruciferra/cruciferra-IoCs-08-12-2026.txt,2026-09-19T19:10:00Z,Cruciferra mscoree.dll from eSentire IOC list — track:cruciferra only; not Rapuncel delivery artifact.,CAMPAIGN_ASSOCIATED
RAP-IND-0036,Rapuncel,\\.\DCRCVDRV_U,device,unspecified,PRIMARY-SOURCE,High,false,https://www.esentire.com/blog/malware-as-a-service-cocktail-errtraffic-and-cruciferra-killing-your-edr-since-2025,2026-09-19T19:10:00Z,Cruciferra DCRCVDrv device object — contrast with Rapuncel \\.\Alinubx. Shared tooling ≠ same actor.,CAMPAIGN_ASSOCIATED
SET-IND-0001,Settra,45.13.122.7,ipv4,see notes,PRIMARY-SOURCE,High,false,https://www.huntress.com/blog/new-settra-ransomware-variant,2026-09-19T18:07:48Z,July 2026 MeshAgent C2 (mvtcs.exe) | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0002,Settra,193.5.65.114,ipv4,see notes,PRIMARY-SOURCE,High,false,https://www.huntress.com/blog/new-settra-ransomware-variant,2026-09-19T18:07:48Z,Sept MeshAgent C2 (Huntress). urlscan MeshCentral from 2025-05 (SET-CLAIM-0017); RDAP NL-RAPIDSEEDBOX (SET-CLAIM-0018). INFRASTRUCTURE_OVERLAP / UNKNOWN — not Settra-exclusive.,CAMPAIGN_ASSOCIATED
SET-IND-0003,Settra,WIN-LIVFRVQFMKO,hostname,see notes,PRIMARY-SOURCE,High,false,https://www.huntress.com/blog/new-settra-ransomware-variant,2026-09-19T18:07:48Z,Workstation lead; Huntress to 2024-12-24; Kaspersky SSL CN on :7777 (SET-CLAIM-0016). UNKNOWN / not Settra-exclusive — do not backdate Settra.,SUSPICIOUS
SET-IND-0004,Settra,RESTORE_FILES.txt,filename,see notes,PRIMARY-SOURCE,High,false,https://www.huntress.com/blog/new-settra-ransomware-variant,2026-09-19T18:07:48Z,ransom note | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0005,Settra,RESTORE_FILES.html,filename,see notes,PRIMARY-SOURCE,High,false,https://www.cynet.com/settra-ransomware-inside-a-new-enterprise-grade-extortion-threat/,2026-09-19T18:07:48Z,ransom note (Cynet) | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0006,Settra,gdrv.sys,filename,see notes,PRIMARY-SOURCE,High,false,https://www.huntress.com/blog/new-settra-ransomware-variant,2026-09-19T18:07:48Z,BYOVD Sept incident | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0007,Settra,STProcessMonitor_v114.sys,filename,see notes,PRIMARY-SOURCE,High,false,https://www.moxfive.com/blog/settra-ransomware-ttps-victims-and-defense-guide,2026-09-19T18:07:48Z,MOXFIVE BYOVD artifact — operator tooling | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0008,Settra,STProcessMonitor.sys,filename,see notes,PRIMARY-SOURCE,Moderate,false,https://www.moxfive.com/blog/settra-ransomware-ttps-victims-and-defense-guide,2026-09-19T18:07:48Z,related vulnerable-driver artifact | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0009,Settra,.locked,extension,see notes,PRIMARY-SOURCE,High,false,https://www.huntress.com/blog/new-settra-ransomware-variant,2026-09-19T18:07:48Z,July encrypted extension | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0010,Settra,.locked_wip,extension,see notes,PRIMARY-SOURCE,High,false,https://www.huntress.com/blog/new-settra-ransomware-variant,2026-09-19T18:07:48Z,Sept / Cynet intermediate extension | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0011,Settra,C:\Users\Public\NOTICE.png,path,see notes,PRIMARY-SOURCE,Moderate,false,https://www.cynet.com/settra-ransomware-inside-a-new-enterprise-grade-extortion-threat/,2026-09-19T18:07:48Z,wallpaper artifact (Cynet) | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0012,Settra,win64.exe --pass <secret> --cmd --path <dir>,behavioral,see notes,PRIMARY-SOURCE,High,false,https://www.cynet.com/settra-ransomware-inside-a-new-enterprise-grade-extortion-threat/,2026-09-19T18:07:48Z,CLI password gate pattern | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0013,Settra,*_win64.exe,filename_pattern,see notes,PRIMARY-SOURCE,High,false,https://www.huntress.com/blog/new-settra-ransomware-variant,2026-09-19T18:07:48Z,victim-domain_win64.exe naming | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0014,Settra,Microsoft-Windows-Defender/Operational,artifact,see notes,PRIMARY-SOURCE,High,false,https://www.huntress.com/blog/new-settra-ransomware-variant,2026-09-19T18:07:48Z,typo in clear-list; correct is Microsoft-Windows-Windows-Defender/Operational | NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SET-IND-0015,Settra,id-manulife.com,domain,2025-05-05,OBSERVED_PASSIVE,Low,true,https://urlscan.io/api/v1/search/?q=ip:193.5.65.114,2026-09-19T19:10:00Z,Historical domain resolving to MeshAgent IP 193.5.65.114 (MeshCentral UI). INFRASTRUCTURE_OVERLAP / UNKNOWN — not Settra-exclusive.,SUSPICIOUS
SET-IND-0016,Settra,MeshCentralRoot-eca57f,tls_issuer,2025-07-30,OBSERVED_PASSIVE,Moderate,true,https://urlscan.io/result/019939fe-261d-761d-b4c3-8d0eae2a8bf2/,2026-09-19T19:10:00Z,urlscan tlsIssuer for MeshCentral panel on 193.5.65.114. Detection artifact — not Settra malware hash.,CAMPAIGN_ASSOCIATED
RAT-IND-0001,RatHat,liblocal-service.so,filename,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,Go agent | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0002,RatHat,/data/local/tmp,path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,staging path | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0003,RatHat,libmedia_codec.so,filename,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,disguised FRP client | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0004,RatHat,127.0.0.1:7910,local_service,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,Go agent HTTP | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0005,RatHat,/api/node/register,uri_path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,C2 register | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0006,RatHat,/api/data/credentials,uri_path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,credential exfil | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0007,RatHat,/api/adbk/upload,uri_path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,ADB cert/key upload | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0008,RatHat,/api/adbk/port,uri_path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,ADB port reporting | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0009,RatHat,/api/data/cipher,uri_path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,PIN/pattern/password | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0010,RatHat,/api/tun/config,uri_path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,FRP config | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0011,RatHat,0x9999,manifest_chunk,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,manifest bomb chunk type | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0012,RatHat,27042/tcp,port,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,Frida anti-analysis probe | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0013,RatHat,/api/v2/dev/tasks,uri_path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,agent command queue | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0014,RatHat,/api/v2/dev/localServiceHeartbeat,uri_path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,agent heartbeat | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0015,RatHat,/api/v2/dev/data/screen-monitor,uri_path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,shell screen monitor | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0016,RatHat,getevent,command,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,raw /dev/input capture | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0017,RatHat,/dev/input,path,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T18:07:48Z,kernel input nodes | Architectural IOC — no SHA-256 in parsed article body. NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
RAT-IND-0018,RatHat,locateValues.json,filename,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T19:05:00Z,Keypad geometry artifact | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0019,RatHat,SystemHelperService,component,unspecified,PRIMARY-SOURCE,High,false,https://zimperium.com/blog/rathat-ai-powered-mobile-threat-is-here-for-your-credentials-bank-accounts,2026-09-19T19:05:00Z,Accessibility automation service class | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0020,RatHat,fegrs.adidasabc.com,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,From Zimperium c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0021,RatHat,admin.xiongmaocs.help,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,From Zimperium c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0022,RatHat,oop.uuokxx.com,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,From Zimperium c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0023,RatHat,andxxxo.com,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,From Zimperium c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0024,RatHat,www.blackcat880.shop,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,From Zimperium c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0025,RatHat,www.cheng770.cyou,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,From Zimperium c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0026,RatHat,admin.xiongmaocs.mom,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,WSS host from c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0027,RatHat,admin.xiongmaocs.pics,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,WSS host from c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0028,RatHat,admin.fjbjwgyuyftg.qpon,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,WSS host from c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0029,RatHat,admin.niaotong2.top,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,WSS host from c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0030,RatHat,www.heilongyk.top,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,WSS host from c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
RAT-IND-0031,RatHat,cz.gpgmk.com,domain,unspecified,PRIMARY-SOURCE,Moderate,false,https://github.com/Zimperium/IOC/tree/master/2026-09-RatHat,2026-09-19T19:05:00Z,WSS host from c2.csv | UNVERIFIED pending passive checks where applicable. NOT malware download.,CAMPAIGN_ASSOCIATED
