evidence_id,family,indicator,type,first_seen,provenance,confidence,independently_verified,source_url,retrieval_date_utc,notes,status_label
SHO-IND-0018,Showboat,45.76.157.243,ip,2024-06-11,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:00:09Z,BLL Showboat_IOCs.txt C2 table :443 2024-06-11â€“2024-10-18. Local: evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt. Primary URL: https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0019,Showboat,139.84.135.190,ip,2024-06-08,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:00:09Z,BLL Showboat_IOCs.txt C2 table :443 2024-06-08â€“2024-07-10. Local: evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt. Primary URL: https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0020,Showboat,139.180.223.193,ip,2024-09-05,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:00:09Z,BLL Showboat_IOCs.txt C2 table :443 2024-09-05â€“2025-02-10. Local: evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt. Primary URL: https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0021,Showboat,152.32.159.11,ip,2024-02-05,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:00:09Z,BLL Showboat_IOCs.txt C2 table :443 with domain singtelcom.site 2024-02-05â€“2025-03-05. Local: evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt. Primary URL: https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0022,Showboat,38.246.73.120,ip,2025-03-10,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,2026-09-19T19:00:09Z,BLL Showboat_IOCs.txt C2 table :443 2025-03-10â€“2025-05-28. Local: evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt. Primary URL: https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms. CDN demotion N/A. author_attribution=NOT_ESTABLISHED.,CAMPAIGN_ASSOCIATED
SHO-IND-0023,Showboat,ukpkmkk.c,filename,unspecified,SECONDARY,Moderate,false,https://www.picussecurity.com/resource/blog/showboat-malware-targeting-middle-east-telecom-firms-since-2022,2026-09-19T19:10:00Z,Pastebin-fetched hide source per Picus. Companion to BLL ukpkmkk.bin hosts.,DETECTION_STRING
SHO-IND-0024,Showboat,ukpkmkk.so,filename,unspecified,SECONDARY,Moderate,false,https://www.picussecurity.com/resource/blog/showboat-malware-targeting-middle-east-telecom-firms-since-2022,2026-09-19T19:10:00Z,Compiled shared object for ld.so.preload abuse.,DETECTION_STRING
SHO-IND-0025,Showboat,kworkers|dbus|autoupdate,string,unspecified,SECONDARY,Moderate,false,https://www.picussecurity.com/resource/blog/showboat-malware-targeting-middle-east-telecom-firms-since-2022,2026-09-19T19:10:00Z,process_to_filter constant in Pastebin C source per Picus.,DETECTION_STRING
SHO-IND-0026,Showboat,/etc/ld.so.preload,file_path,unspecified,SECONDARY,Moderate,false,https://www.picussecurity.com/resource/blog/showboat-malware-targeting-middle-east-telecom-firms-since-2022,2026-09-19T19:10:00Z,Persistence path abused by hide command.,DETECTION_STRING
SHO-IND-0027,Showboat,f5359f23eafe7c0f9a445d654dd94c31e982f02c48ac59d1cacf6d6f9f594425,sha256,2023/2025,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-20T16:38:16Z,Lumen/Showboat_IOCs.txt — TLS certificates NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
SHO-IND-0028,Showboat,494676b9255d8c65499c1d5148e34440d27de2e26ad7dd7162dd8e683dba2790,sha256,2023/2025,PRIMARY-SOURCE,High,false,https://www.lumen.com/blog/en-us/introducing-showboat-a-new-malware-family-taunts-defenses-and-targets-international-telecom-firms,2026-09-20T16:38:16Z,Lumen Showboat_IOCs.txt SHA-256 NOT OBSERVED by ETW.,CAMPAIGN_ASSOCIATED
