evidence_id,family,indicator,type,first_seen,provenance,confidence,independently_verified,source_url,retrieval_date_utc,notes,status_label
RAP-IND-0017,Rapuncel,172.67.212.253,ipv4,unspecified,PRIMARY-SOURCE,Moderate,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,Cloudflare-fronted — do not promote as actor-owned | NOT OBSERVED by ETW — primary-source only.,HISTORICAL
RAP-IND-0018,Rapuncel,104.21.20.224,ipv4,unspecified,PRIMARY-SOURCE,Moderate,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,Cloudflare-fronted — do not promote as actor-owned | NOT OBSERVED by ETW — primary-source only.,HISTORICAL
RAP-IND-0019,Rapuncel,104.21.18.89,ipv4,unspecified,PRIMARY-SOURCE,Moderate,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,Cloudflare-fronted — do not promote as actor-owned | NOT OBSERVED by ETW — primary-source only.,HISTORICAL
RAP-IND-0020,Rapuncel,C:\Windows\System32\drivers\nvfsflt64.sys,path,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,Alinubx on-disk path | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0021,Rapuncel,NvFsFilter,service,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,NVIDIA-style service name | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0022,Rapuncel,\\.\Alinubx,device,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,driver device object | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0023,Rapuncel,1e6c1766ac78d7adfdae71d361cb132d972771897ae9065503b135cb812d7c35,sha256,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,istatlmenus.com/mandua.wonted JS body hash (2026-09-10) | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0024,Rapuncel,github.com/LastPass-Authenticator,repository,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,fraudulent org | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0025,Rapuncel,github.com/LastPass-S,repository,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,related fraudulent org | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0026,Rapuncel,lastpass-authenticator.github.io,url,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,fake landing | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0027,Rapuncel,edgarcostartqd.github.io,url,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,redirector | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0028,Rapuncel,dallikilic54.github.io,url,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,redirector | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0029,Rapuncel,browser_decryption.log,filename,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,host artifact from LastPass/Delphos | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0030,Rapuncel,sends.log,filename,unspecified,PRIMARY-SOURCE,High,false,https://blog.lastpass.com/posts/lastpass-delphos-report-rapuncel-infostealer,2026-09-19T18:07:48Z,host artifact from LastPass/Delphos | NOT OBSERVED by ETW — primary-source only.,CAMPAIGN_ASSOCIATED
RAP-IND-0031,Rapuncel,massimolongqdoj.github.io,url,2026-08-19,OBSERVED_PASSIVE,High,true,https://urlscan.io/result/01a01b78-6612-77eb-89ff-405327ef33ec/,2026-09-19T19:10:00Z,GitHub Pages lure path /.github/DoNotSpy11 redirected to albinofennel.com (urlscan). Manifest RAP-PO-0021. Not actor attribution.,CAMPAIGN_ASSOCIATED
RAP-IND-0032,Rapuncel,github.com/massimolongqdoj,repository,2026-08-19,OBSERVED_PASSIVE,Moderate,true,https://urlscan.io/result/01a01b78-6612-77eb-89ff-405327ef33ec/,2026-09-19T19:10:00Z,Org/user inferred from Pages hostname only — verify before takedown. ASSOCIATION to Rapuncel via albinofennel redirect.,SUSPICIOUS
RAP-IND-0033,Rapuncel,https://albinofennel.com/o8ehlpnvdqan/passathook-cs2.github.io,url,2026-07-26,OBSERVED_PASSIVE,High,true,https://urlscan.io/result/019f9bc6-946f-701b-bffc-eded8020c489/,2026-09-19T19:10:00Z,urlscan-observed branded lure path on payload host. Corroborates LastPass passathook-cs2 mention.,CAMPAIGN_ASSOCIATED
RAP-IND-0034,Rapuncel,87e8d39db624f37d3e77aedf487a2dfd197f71a4730ea74f4e7a4341deaec2ff,sha256,unspecified,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/eSentire/iocs/main/Cruciferra/cruciferra-IoCs-08-12-2026.txt,2026-09-19T19:10:00Z,DCRCVDrv.sys Cruciferra BYOVD — lineage comparison only; NOT a Rapuncel campaign hash unless independently linked.,CAMPAIGN_ASSOCIATED
RAP-IND-0035,Rapuncel,0ae0a7f118b80e4655b8b86bb421c151a8f17930e76e714b2fa199409f3af9ce,sha256,unspecified,PRIMARY-SOURCE,High,false,https://raw.githubusercontent.com/eSentire/iocs/main/Cruciferra/cruciferra-IoCs-08-12-2026.txt,2026-09-19T19:10:00Z,Cruciferra mscoree.dll from eSentire IOC list — track:cruciferra only; not Rapuncel delivery artifact.,CAMPAIGN_ASSOCIATED
RAP-IND-0036,Rapuncel,\\.\DCRCVDRV_U,device,unspecified,PRIMARY-SOURCE,High,false,https://www.esentire.com/blog/malware-as-a-service-cocktail-errtraffic-and-cruciferra-killing-your-edr-since-2025,2026-09-19T19:10:00Z,Cruciferra DCRCVDrv device object — contrast with Rapuncel \\.\Alinubx. Shared tooling ≠ same actor.,CAMPAIGN_ASSOCIATED
